"Any";"Trimestre";"Nom_Districte";"Nom_Barri";"Preu";"Compravendes";"compra_venta";"lloguers"
2017;1;"Nou Barris";"Ciutat Meridiana";7,93;"Habitatge nou protegit";0;30
2017;1;"Nou Barris";"Ciutat Meridiana";7,93;"Habitatge nou lliure";0;30
2017;1;"Nou Barris";"Ciutat Meridiana";7,93;"Habitatge usat";38;30
2017;1;"Nou Barris";"Ciutat Meridiana";459,19;"Habitatge nou protegit";0;30
2017;1;"Nou Barris";"Ciutat Meridiana";459,19;"Habitatge nou lliure";0;30
2017;1;"Nou Barris";"Ciutat Meridiana";459,19;"Habitatge usat";38;30
2017;1;"Sant Andreu";"la Trinitat Vella";497,84;"Habitatge usat";67;39
2017;1;"Sant Andreu";"la Trinitat Vella";497,84;"Habitatge nou protegit";0;39
2017;1;"Sant Andreu";"la Trinitat Vella";497,84;"Habitatge nou lliure";0;39
2017;1;"Sant Andreu";"la Trinitat Vella";9,4;"Habitatge usat";67;39
2017;1;"Sant Andreu";"la Trinitat Vella";9,4;"Habitatge nou protegit";0;39
2017;1;"Sant Andreu";"la Trinitat Vella";9,4;"Habitatge nou lliure";0;39
2017;1;"Sant Andreu";"el Bon Pastor";622,82;"Habitatge usat";24;42
2017;1;"Sant Andreu";"el Bon Pastor";622,82;"Habitatge nou lliure";0;42
2017;1;"Sant Andreu";"el Bon Pastor";622,82;"Habitatge nou protegit";0;42
2017;1;"Sant Andreu";"el Bon Pastor";9,21;"Habitatge usat";24;42
2017;1;"Sant Andreu";"el Bon Pastor";9,21;"Habitatge nou lliure";0;42
2017;1;"Sant Andreu";"el Bon Pastor";9,21;"Habitatge nou protegit";0;42
2017;1;"Sant Andreu";"Sant Andreu";708,6;"Habitatge nou lliure";0;267
2017;1;"Sant Andreu";"Sant Andreu";708,6;"Habitatge usat";229;267
2017;1;"Sant Andreu";"Sant Andreu";708,6;"Habitatge nou protegit";0;267
2017;1;"Sant Andreu";"Sant Andreu";12,43;"Habitatge nou lliure";0;267
2017;1;"Sant Andreu";"Sant Andreu";12,43;"Habitatge usat";229;267
2017;1;"Sant Andreu";"Sant Andreu";12,43;"Habitatge nou protegit";0;267
2017;1;"Sant Andreu";"la Sagrera";575,23;"Habitatge nou protegit";0;152
2017;1;"Sant Andreu";"la Sagrera";575,23;"Habitatge nou lliure";0;152
2017;1;"Sant Andreu";"la Sagrera";575,23;"Habitatge usat";75;152
2017;1;"Sant Andreu";"la Sagrera";9,8;"Habitatge nou protegit";0;152
2017;1;"Sant Andreu";"la Sagrera";9,8;"Habitatge nou lliure";0;152
2017;1;"Sant Andreu";"la Sagrera";9,8;"Habitatge usat";75;152
2017;1;"Sant Andreu";"el Congrés i els Indians";696,04;"Habitatge nou lliure";0;79
2017;1;"Sant Andreu";"el Congrés i els Indians";696,04;"Habitatge usat";52;79
2017;1;"Sant Andreu";"el Congrés i els Indians";696,04;"Habitatge nou protegit";0;79
2017;1;"Sant Andreu";"el Congrés i els Indians";11,23;"Habitatge nou lliure";0;79
2017;1;"Sant Andreu";"el Congrés i els Indians";11,23;"Habitatge usat";52;79
2017;1;"Sant Andreu";"el Congrés i els Indians";11,23;"Habitatge nou protegit";0;79
2017;1;"Sant Andreu";"Navas";716,78;"Habitatge nou lliure";0;110
2017;1;"Sant Andreu";"Navas";716,78;"Habitatge nou protegit";0;110
2017;1;"Sant Andreu";"Navas";716,78;"Habitatge usat";61;110
2017;1;"Sant Andreu";"Navas";10,4;"Habitatge nou lliure";0;110
2017;1;"Sant Andreu";"Navas";10,4;"Habitatge nou protegit";0;110
2017;1;"Sant Andreu";"Navas";10,4;"Habitatge usat";61;110
2017;2;"Ciutat Vella";"el Raval";714,29;"Habitatge nou protegit";0;488
2017;2;"Ciutat Vella";"el Raval";714,29;"Habitatge nou lliure";0;488
2017;2;"Ciutat Vella";"el Raval";714,29;"Habitatge usat";180;488
2017;2;"Ciutat Vella";"el Raval";13,69;"Habitatge nou protegit";0;488
2017;2;"Ciutat Vella";"el Raval";13,69;"Habitatge nou lliure";0;488
2017;2;"Ciutat Vella";"el Raval";13,69;"Habitatge usat";180;488
2017;2;"Ciutat Vella";"el Barri Gòtic";968,16;"Habitatge usat";82;199
2017;2;"Ciutat Vella";"el Barri Gòtic";968,16;"Habitatge nou lliure";13;199
2017;2;"Ciutat Vella";"el Barri Gòtic";968,16;"Habitatge nou protegit";0;199
2017;2;"Ciutat Vella";"el Barri Gòtic";13,78;"Habitatge usat";82;199
2017;2;"Ciutat Vella";"el Barri Gòtic";13,78;"Habitatge nou lliure";13;199
2017;2;"Ciutat Vella";"el Barri Gòtic";13,78;"Habitatge nou protegit";0;199
2017;2;"Ciutat Vella";"la Barceloneta";738,25;"Habitatge nou lliure";4;234
2017;2;"Ciutat Vella";"la Barceloneta";738,25;"Habitatge nou protegit";0;234
2017;2;"Ciutat Vella";"la Barceloneta";738,25;"Habitatge usat";47;234
2017;2;"Ciutat Vella";"la Barceloneta";19,87;"Habitatge nou lliure";4;234
2017;2;"Ciutat Vella";"la Barceloneta";19,87;"Habitatge nou protegit";0;234
2017;2;"Ciutat Vella";"la Barceloneta";19,87;"Habitatge usat";47;234
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,99;"Habitatge usat";119;321
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,99;"Habitatge nou protegit";0;321
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,99;"Habitatge nou lliure";16;321
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";930,13;"Habitatge usat";119;321
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";930,13;"Habitatge nou protegit";0;321
2017;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";930,13;"Habitatge nou lliure";16;321
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";12,79;"Habitatge nou protegit";0;320
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";12,79;"Habitatge usat";156;320
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";12,79;"Habitatge nou lliure";6;320
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";765,74;"Habitatge nou protegit";0;320
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";765,74;"Habitatge usat";156;320
2017;2;"Sant Martí";"el Camp de l'Arpa del Clot";765,74;"Habitatge nou lliure";6;320
2017;2;"Sant Martí";"el Clot";12,28;"Habitatge nou protegit";1;162
2017;2;"Sant Martí";"el Clot";12,28;"Habitatge nou lliure";7;162
2017;2;"Sant Martí";"el Clot";12,28;"Habitatge usat";183;162
2017;2;"Sant Martí";"el Clot";740,91;"Habitatge nou protegit";1;162
2017;2;"Sant Martí";"el Clot";740,91;"Habitatge nou lliure";7;162
2017;2;"Sant Martí";"el Clot";740,91;"Habitatge usat";183;162
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";14,21;"Habitatge usat";17;86
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";14,21;"Habitatge nou lliure";0;86
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";14,21;"Habitatge nou protegit";0;86
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";907,14;"Habitatge usat";17;86
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";907,14;"Habitatge nou lliure";0;86
2017;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";907,14;"Habitatge nou protegit";0;86
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";1345,63;"Habitatge nou lliure";0;48
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";1345,63;"Habitatge nou protegit";0;48
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";1345,63;"Habitatge usat";7;48
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";18,51;"Habitatge nou lliure";0;48
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";18,51;"Habitatge nou protegit";0;48
2017;2;"Sant Martí";"la Vila Olímpica del Poblenou";18,51;"Habitatge usat";7;48
2017;2;"Sant Martí";"el Poblenou";13,99;"Habitatge usat";34;243
2017;2;"Sant Martí";"el Poblenou";13,99;"Habitatge nou lliure";7;243
2017;2;"Sant Martí";"el Poblenou";13,99;"Habitatge nou protegit";0;243
2017;2;"Sant Martí";"el Poblenou";899,89;"Habitatge usat";34;243
2017;2;"Sant Martí";"el Poblenou";899,89;"Habitatge nou lliure";7;243
2017;2;"Sant Martí";"el Poblenou";899,89;"Habitatge nou protegit";0;243
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";15,71;"Habitatge usat";12;132
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";15,71;"Habitatge nou lliure";0;132
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";15,71;"Habitatge nou protegit";0;132
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";965,36;"Habitatge usat";12;132
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";965,36;"Habitatge nou lliure";0;132
2017;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";965,36;"Habitatge nou protegit";0;132
2017;2;"Sant Martí";"el Besòs i el Maresme";9,92;"Habitatge nou protegit";1;85
2017;2;"Sant Martí";"el Besòs i el Maresme";9,92;"Habitatge nou lliure";10;85
2017;2;"Sant Martí";"el Besòs i el Maresme";9,92;"Habitatge usat";86;85
2017;2;"Sant Martí";"el Besòs i el Maresme";606,61;"Habitatge nou protegit";1;85
2017;2;"Sant Martí";"el Besòs i el Maresme";606,61;"Habitatge nou lliure";10;85
2017;2;"Sant Martí";"el Besòs i el Maresme";606,61;"Habitatge usat";86;85
2017;2;"Sant Martí";"Provençals del Poblenou";941,16;"Habitatge usat";11;101
2017;2;"Sant Martí";"Provençals del Poblenou";941,16;"Habitatge nou protegit";1;101
2017;2;"Sant Martí";"Provençals del Poblenou";941,16;"Habitatge nou lliure";2;101
2017;2;"Sant Martí";"Provençals del Poblenou";13,38;"Habitatge usat";11;101
2017;2;"Sant Martí";"Provençals del Poblenou";13,38;"Habitatge nou protegit";1;101
2017;2;"Sant Martí";"Provençals del Poblenou";13,38;"Habitatge nou lliure";2;101
2017;2;"Sant Martí";"Sant Martí de Provençals";11,11;"Habitatge nou lliure";0;125
2017;2;"Sant Martí";"Sant Martí de Provençals";11,11;"Habitatge nou protegit";1;125
2017;2;"Sant Martí";"Sant Martí de Provençals";11,11;"Habitatge usat";44;125
2017;2;"Sant Martí";"Sant Martí de Provençals";750,71;"Habitatge nou lliure";0;125
2017;2;"Sant Martí";"Sant Martí de Provençals";750,71;"Habitatge nou protegit";1;125
2017;2;"Sant Martí";"Sant Martí de Provençals";750,71;"Habitatge usat";44;125
2017;2;"Sant Martí";"la Verneda i la Pau";9,85;"Habitatge nou lliure";6;107
2017;2;"Sant Martí";"la Verneda i la Pau";9,85;"Habitatge usat";86;107
2017;2;"Sant Martí";"la Verneda i la Pau";9,85;"Habitatge nou protegit";0;107
2017;2;"Sant Martí";"la Verneda i la Pau";671,87;"Habitatge nou lliure";6;107
2017;2;"Sant Martí";"la Verneda i la Pau";671,87;"Habitatge usat";86;107
2017;2;"Sant Martí";"la Verneda i la Pau";671,87;"Habitatge nou protegit";0;107
2017;2;"Eixample";"Sant Antoni";12,79;"Habitatge usat";78;326
2017;2;"Eixample";"Sant Antoni";12,79;"Habitatge nou lliure";0;326
2017;2;"Eixample";"Sant Antoni";12,79;"Habitatge nou protegit";0;326
2017;2;"Eixample";"Sant Antoni";887,78;"Habitatge usat";78;326
2017;2;"Eixample";"Sant Antoni";887,78;"Habitatge nou lliure";0;326
2017;2;"Eixample";"Sant Antoni";887,78;"Habitatge nou protegit";0;326
2017;2;"Eixample";"el Fort Pienc";884,99;"Habitatge nou protegit";0;271
2017;2;"Eixample";"el Fort Pienc";884,99;"Habitatge usat";74;271
2017;2;"Eixample";"el Fort Pienc";884,99;"Habitatge nou lliure";6;271
2017;2;"Eixample";"el Fort Pienc";12,59;"Habitatge nou protegit";0;271
2017;2;"Eixample";"el Fort Pienc";12,59;"Habitatge usat";74;271
2017;2;"Eixample";"el Fort Pienc";12,59;"Habitatge nou lliure";6;271
2017;2;"Eixample";"la Sagrada Família";867,97;"Habitatge nou lliure";0;430
2017;2;"Eixample";"la Sagrada Família";867,97;"Habitatge nou protegit";0;430
2017;2;"Eixample";"la Sagrada Família";867,97;"Habitatge usat";29;430
2017;2;"Eixample";"la Sagrada Família";13,34;"Habitatge nou lliure";0;430
2017;2;"Eixample";"la Sagrada Família";13,34;"Habitatge nou protegit";0;430
2017;2;"Eixample";"la Sagrada Família";13,34;"Habitatge usat";29;430
2017;2;"Eixample";"la Dreta de l'Eixample";1218,18;"Habitatge nou lliure";6;446
2017;2;"Eixample";"la Dreta de l'Eixample";1218,18;"Habitatge usat";127;446
2017;2;"Eixample";"la Dreta de l'Eixample";1218,18;"Habitatge nou protegit";4;446
2017;2;"Eixample";"la Dreta de l'Eixample";13,83;"Habitatge nou lliure";6;446
2017;2;"Eixample";"la Dreta de l'Eixample";13,83;"Habitatge usat";127;446
2017;2;"Eixample";"la Dreta de l'Eixample";13,83;"Habitatge nou protegit";4;446
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";13,51;"Habitatge nou protegit";1;473
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";13,51;"Habitatge usat";100;473
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";13,51;"Habitatge nou lliure";5;473
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";1044,28;"Habitatge nou protegit";1;473
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";1044,28;"Habitatge usat";100;473
2017;2;"Eixample";"l'Antiga Esquerra de l'Eixample";1044,28;"Habitatge nou lliure";5;473
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";949,96;"Habitatge nou lliure";27;474
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";949,96;"Habitatge usat";57;474
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";949,96;"Habitatge nou protegit";0;474
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";13,34;"Habitatge nou lliure";27;474
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";13,34;"Habitatge usat";57;474
2017;2;"Eixample";"la Nova Esquerra de l'Eixample";13,34;"Habitatge nou protegit";0;474
2017;2;"Sants-Montjuïc";"el Poble Sec";13,95;"Habitatge nou lliure";0;295
2017;2;"Sants-Montjuïc";"el Poble Sec";13,95;"Habitatge usat";140;295
2017;2;"Sants-Montjuïc";"el Poble Sec";13,95;"Habitatge nou protegit";0;295
2017;2;"Sants-Montjuïc";"el Poble Sec";756,8;"Habitatge nou lliure";0;295
2017;2;"Sants-Montjuïc";"el Poble Sec";756,8;"Habitatge usat";140;295
2017;2;"Sants-Montjuïc";"el Poble Sec";756,8;"Habitatge nou protegit";0;295
2017;2;"Sants-Montjuïc";"la Marina de Port";634,28;"Habitatge nou lliure";0;104
2017;2;"Sants-Montjuïc";"la Marina de Port";634,28;"Habitatge usat";61;104
2017;2;"Sants-Montjuïc";"la Marina de Port";634,28;"Habitatge nou protegit";0;104
2017;2;"Sants-Montjuïc";"la Marina de Port";9,86;"Habitatge nou lliure";0;104
2017;2;"Sants-Montjuïc";"la Marina de Port";9,86;"Habitatge usat";61;104
2017;2;"Sants-Montjuïc";"la Marina de Port";9,86;"Habitatge nou protegit";0;104
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";12,39;"Habitatge nou protegit";0;56
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";12,39;"Habitatge usat";20;56
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";12,39;"Habitatge nou lliure";0;56
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";785,02;"Habitatge nou protegit";0;56
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";785,02;"Habitatge usat";20;56
2017;2;"Sants-Montjuïc";"la Font de la Guatlla";785,02;"Habitatge nou lliure";0;56
2017;2;"Sants-Montjuïc";"Hostafrancs";12,33;"Habitatge nou lliure";0;131
2017;2;"Sants-Montjuïc";"Hostafrancs";12,33;"Habitatge nou protegit";0;131
2017;2;"Sants-Montjuïc";"Hostafrancs";12,33;"Habitatge usat";36;131
2017;2;"Sants-Montjuïc";"Hostafrancs";749,61;"Habitatge nou lliure";0;131
2017;2;"Sants-Montjuïc";"Hostafrancs";749,61;"Habitatge nou protegit";0;131
2017;2;"Sants-Montjuïc";"Hostafrancs";749,61;"Habitatge usat";36;131
2017;2;"Sants-Montjuïc";"la Bordeta";11,89;"Habitatge nou protegit";0;91
2017;2;"Sants-Montjuïc";"la Bordeta";11,89;"Habitatge usat";37;91
2017;2;"Sants-Montjuïc";"la Bordeta";11,89;"Habitatge nou lliure";0;91
2017;2;"Sants-Montjuïc";"la Bordeta";760,98;"Habitatge nou protegit";0;91
2017;2;"Sants-Montjuïc";"la Bordeta";760,98;"Habitatge usat";37;91
2017;2;"Sants-Montjuïc";"la Bordeta";760,98;"Habitatge nou lliure";0;91
2017;2;"Sants-Montjuïc";"Sants - Badal";766,05;"Habitatge usat";49;168
2017;2;"Sants-Montjuïc";"Sants - Badal";766,05;"Habitatge nou lliure";2;168
2017;2;"Sants-Montjuïc";"Sants - Badal";766,05;"Habitatge nou protegit";0;168
2017;2;"Sants-Montjuïc";"Sants - Badal";12,97;"Habitatge usat";49;168
2017;2;"Sants-Montjuïc";"Sants - Badal";12,97;"Habitatge nou lliure";2;168
2017;2;"Sants-Montjuïc";"Sants - Badal";12,97;"Habitatge nou protegit";0;168
2017;2;"Sants-Montjuïc";"Sants";12,85;"Habitatge nou lliure";1;318
2017;2;"Sants-Montjuïc";"Sants";12,85;"Habitatge nou protegit";0;318
2017;2;"Sants-Montjuïc";"Sants";12,85;"Habitatge usat";98;318
2017;2;"Sants-Montjuïc";"Sants";780,27;"Habitatge nou lliure";1;318
2017;2;"Sants-Montjuïc";"Sants";780,27;"Habitatge nou protegit";0;318
2017;2;"Sants-Montjuïc";"Sants";780,27;"Habitatge usat";98;318
2017;2;"Les Corts";"les Corts";1006,84;"Habitatge nou lliure";28;307
2017;2;"Les Corts";"les Corts";1006,84;"Habitatge nou protegit";0;307
2017;2;"Les Corts";"les Corts";1006,84;"Habitatge usat";141;307
2017;2;"Les Corts";"les Corts";14,23;"Habitatge nou lliure";28;307
2017;2;"Les Corts";"les Corts";14,23;"Habitatge nou protegit";0;307
2017;2;"Les Corts";"les Corts";14,23;"Habitatge usat";141;307
2017;2;"Les Corts";"la Maternitat i Sant Ramon";882,05;"Habitatge nou lliure";1;143
2017;2;"Les Corts";"la Maternitat i Sant Ramon";882,05;"Habitatge usat";33;143
2017;2;"Les Corts";"la Maternitat i Sant Ramon";882,05;"Habitatge nou protegit";0;143
2017;2;"Les Corts";"la Maternitat i Sant Ramon";13,17;"Habitatge nou lliure";1;143
2017;2;"Les Corts";"la Maternitat i Sant Ramon";13,17;"Habitatge usat";33;143
2017;2;"Les Corts";"la Maternitat i Sant Ramon";13,17;"Habitatge nou protegit";0;143
2017;2;"Les Corts";"Pedralbes";1666,63;"Habitatge nou protegit";0;55
2017;2;"Les Corts";"Pedralbes";1666,63;"Habitatge nou lliure";0;55
2017;2;"Les Corts";"Pedralbes";1666,63;"Habitatge usat";29;55
2017;2;"Les Corts";"Pedralbes";16,76;"Habitatge nou protegit";0;55
2017;2;"Les Corts";"Pedralbes";16,76;"Habitatge nou lliure";0;55
2017;2;"Les Corts";"Pedralbes";16,76;"Habitatge usat";29;55
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";17,35;"Habitatge nou lliure";0;18
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";17,35;"Habitatge usat";6;18
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";17,35;"Habitatge nou protegit";0;18
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1101,67;"Habitatge nou lliure";0;18
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1101,67;"Habitatge usat";6;18
2017;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1101,67;"Habitatge nou protegit";0;18
2017;2;"Sarrià-Sant Gervasi";"Sarrià";1423,86;"Habitatge nou protegit";0;161
2017;2;"Sarrià-Sant Gervasi";"Sarrià";1423,86;"Habitatge usat";53;161
